Payment_ID,Policy_ID,Customer_ID,Payment_Date,Payment_Amount,Payment_Method,Payment_Status,Payment_Type
PAY018180,POL005832,C01284,2024-03-30,15090.0,Cheque,Paid,Initial Payment
PAY018181,POL005832,C01284,2025-03-30,15090.0,Debit Card,Paid,Renewal
PAY018182,POL005833,C04220,2023-01-13,56330.0,Debit Card,Paid,Initial Payment
PAY018183,POL005834,C01140,2023-10-05,7907.5,UPI,Paid,Initial Payment
PAY018184,POL005834,C01140,2023-11-04,7907.5,Auto-Debit,Paid,Premium
PAY018185,POL005834,C01140,2024-01-03,7907.5,Cheque,Paid,Premium
PAY018186,POL005834,C01140,2024-05-02,7907.5,Net Banking,Paid,Premium
PAY018187,POL005834,C01140,2024-07-01,7907.5,Credit Card,Paid,Premium
PAY018188,POL005834,C01140,2024-08-30,7907.5,Cheque,Paid,Premium
PAY018189,POL005834,C01140,2024-12-28,7907.5,Net Banking,Paid,Premium
PAY018190,POL005834,C01140,2025-01-27,7907.5,Net Banking,Paid,Premium
PAY018191,POL005834,C01140,2025-03-28,7907.5,Net Banking,Paid,Premium
PAY018192,POL005834,C01140,2025-04-27,7907.5,Auto-Debit,Paid,Premium
PAY018193,POL005834,C01140,2025-05-27,7907.5,UPI,Paid,Premium
PAY018194,POL005834,C01140,2025-06-26,7907.5,Cheque,Paid,Premium
PAY018195,POL005834,C01140,2025-07-26,7907.5,Auto-Debit,Paid,Premium
PAY018196,POL005834,C01140,2025-10-24,7907.5,Cheque,Paid,Premium
PAY018197,POL005834,C01140,2025-11-23,7907.5,Auto-Debit,Paid,Premium
PAY018198,POL005834,C01140,2025-12-23,7907.5,Auto-Debit,Paid,Premium
PAY018199,POL005835,C04401,2023-06-04,8050.0,UPI,Paid,Initial Payment
PAY018200,POL005836,C01559,2023-07-22,6230.83,Cheque,Paid,Initial Payment
PAY018201,POL005836,C01559,2023-09-20,6230.83,Cheque,Paid,Premium
PAY018202,POL005836,C01559,2023-10-20,6230.83,Credit Card,Paid,Premium
PAY018203,POL005836,C01559,2023-12-19,6166.06,Net Banking,Failed,Premium
PAY018204,POL005836,C01559,2024-02-17,6230.83,UPI,Paid,Premium
PAY018205,POL005836,C01559,2024-04-17,6230.83,UPI,Paid,Premium
PAY018206,POL005836,C01559,2024-07-16,6230.83,Cheque,Paid,Premium
PAY018207,POL005836,C01559,2024-08-15,6230.83,Auto-Debit,Paid,Premium
PAY018208,POL005836,C01559,2024-10-14,6230.83,UPI,Paid,Premium
PAY018209,POL005836,C01559,2024-12-13,6230.83,Auto-Debit,Paid,Premium
PAY018210,POL005836,C01559,2025-02-11,6230.83,Debit Card,Paid,Premium
PAY018211,POL005836,C01559,2025-06-11,6209.74,Cheque,Pending,Premium
PAY018212,POL005836,C01559,2025-09-09,6230.83,UPI,Paid,Premium
PAY018213,POL005836,C01559,2025-12-08,6230.83,Auto-Debit,Paid,Premium
PAY018214,POL005837,C01182,2024-01-07,20670.14,Net Banking,Failed,Initial Payment
PAY018215,POL005838,C02260,2023-05-08,2583.99,Debit Card,Failed,Initial Payment
PAY018216,POL005839,C04690,2023-02-10,27800.0,Auto-Debit,Paid,Initial Payment
PAY018217,POL005840,C00715,2024-01-03,2416.67,Net Banking,Paid,Initial Payment
PAY018218,POL005840,C00715,2024-03-03,2416.67,Cheque,Overdue,Premium
PAY018219,POL005840,C00715,2024-04-02,2397.8,Net Banking,Failed,Premium
PAY018220,POL005841,C00774,2024-06-27,46000.0,Net Banking,Paid,Initial Payment
PAY018221,POL005842,C03362,2023-12-07,97210.0,Credit Card,Paid,Initial Payment
PAY018222,POL005843,C01446,2025-02-22,3124.8,Cheque,Failed,Initial Payment
PAY018223,POL005844,C03548,2023-09-23,5530.0,Auto-Debit,Paid,Initial Payment
PAY018224,POL005845,C02968,2023-08-19,20600.0,Auto-Debit,Paid,Initial Payment
PAY018225,POL005845,C02968,2023-11-18,20600.0,Debit Card,Paid,Premium
PAY018226,POL005845,C02968,2024-08-17,20195.18,UPI,Failed,Premium
PAY018227,POL005846,C01748,2025-05-21,4700.0,Debit Card,Paid,Initial Payment
PAY018228,POL005846,C01748,2025-06-20,4700.0,Credit Card,Overdue,Premium
PAY018229,POL005846,C01748,2025-07-20,4700.0,Net Banking,Overdue,Premium
PAY018230,POL005847,C03493,2023-12-20,37980.0,Net Banking,Overdue,Initial Payment
PAY018231,POL005848,C00624,2025-04-26,62770.0,Debit Card,Paid,Initial Payment
PAY018232,POL005849,C04102,2025-09-14,12351.66,Credit Card,Pending,Initial Payment
PAY018233,POL005850,C03798,2024-01-12,158270.0,Debit Card,Paid,Initial Payment
PAY018234,POL005850,C03798,2025-01-11,158270.0,Debit Card,Paid,Renewal
PAY018235,POL005851,C04053,2023-08-12,2797.21,Auto-Debit,Failed,Initial Payment
PAY018236,POL005852,C03292,2025-01-17,3768.33,Net Banking,Paid,Initial Payment
PAY018237,POL005852,C03292,2025-02-16,3768.33,Net Banking,Paid,Premium
PAY018238,POL005852,C03292,2025-03-18,3768.33,UPI,Paid,Premium
PAY018239,POL005852,C03292,2025-07-16,3705.91,Auto-Debit,Failed,Premium
PAY018240,POL005852,C03292,2025-08-15,3768.33,Auto-Debit,Paid,Premium
PAY018241,POL005852,C03292,2025-09-14,3768.33,Debit Card,Paid,Premium
PAY018242,POL005852,C03292,2025-10-14,3768.33,Auto-Debit,Paid,Premium
PAY018243,POL005852,C03292,2025-12-13,3768.33,Debit Card,Paid,Premium
PAY018244,POL005853,C00390,2025-05-18,9400.0,Debit Card,Paid,Initial Payment
PAY018245,POL005853,C00390,2025-08-17,9400.0,UPI,Paid,Premium
PAY018246,POL005853,C00390,2025-11-16,9400.0,Credit Card,Paid,Premium
PAY018247,POL005854,C03858,2025-07-04,51400.0,UPI,Paid,Initial Payment
PAY018248,POL005855,C01570,2025-01-16,4707.5,Auto-Debit,Paid,Initial Payment
PAY018249,POL005855,C01570,2025-03-17,4707.5,Cheque,Paid,Premium
PAY018250,POL005855,C01570,2025-05-16,4638.18,UPI,Failed,Premium
PAY018251,POL005856,C02097,2025-05-09,9400.0,Cheque,Paid,Initial Payment
PAY018252,POL005857,C02504,2023-04-07,15580.0,Debit Card,Overdue,Initial Payment
PAY018253,POL005858,C00139,2025-08-17,3467.5,Debit Card,Paid,Initial Payment
PAY018254,POL005858,C00139,2025-11-16,3467.5,Net Banking,Paid,Premium
PAY018255,POL005859,C02437,2024-11-08,11245.0,Debit Card,Paid,Initial Payment
PAY018256,POL005859,C02437,2025-05-09,11245.0,Auto-Debit,Paid,Premium
PAY018257,POL005859,C02437,2025-11-07,11245.0,Net Banking,Paid,Premium
PAY018258,POL005860,C03249,2023-07-31,1954.17,Cheque,Paid,Initial Payment
PAY018259,POL005860,C03249,2023-08-30,1954.17,UPI,Paid,Premium
PAY018260,POL005860,C03249,2024-02-26,1954.17,Auto-Debit,Paid,Premium
PAY018261,POL005860,C03249,2024-05-26,1915.22,UPI,Failed,Premium
PAY018262,POL005860,C03249,2024-06-25,1954.17,Net Banking,Paid,Premium
PAY018263,POL005861,C01026,2025-05-26,21120.0,Credit Card,Paid,Initial Payment
PAY018264,POL005862,C04428,2023-09-22,65540.0,Debit Card,Paid,Initial Payment
PAY018265,POL005863,C00148,2023-06-06,6200.0,Debit Card,Paid,Initial Payment
PAY018266,POL005863,C00148,2023-09-05,6200.0,Net Banking,Paid,Premium
PAY018267,POL005863,C00148,2024-03-05,6200.0,Auto-Debit,Paid,Premium
PAY018268,POL005863,C00148,2024-06-04,6200.0,Auto-Debit,Paid,Premium
PAY018269,POL005863,C00148,2025-06-03,6200.0,Credit Card,Paid,Premium
PAY018270,POL005864,C04984,2023-04-22,24020.0,Net Banking,Paid,Initial Payment
PAY018271,POL005864,C04984,2025-04-21,24020.0,UPI,Paid,Renewal
PAY018272,POL005865,C01700,2024-11-25,305.83,Debit Card,Paid,Initial Payment
PAY018273,POL005865,C01700,2024-12-25,305.83,Auto-Debit,Paid,Premium
PAY018274,POL005866,C03516,2023-09-28,4949.17,UPI,Paid,Initial Payment
PAY018275,POL005866,C03516,2023-11-27,4949.17,Auto-Debit,Paid,Premium
PAY018276,POL005866,C03516,2023-12-27,4935.99,Debit Card,Pending,Premium
PAY018277,POL005866,C03516,2024-02-25,4949.17,Auto-Debit,Paid,Premium
PAY018278,POL005866,C03516,2024-05-25,4949.17,UPI,Paid,Premium
PAY018279,POL005866,C03516,2024-08-23,4949.17,UPI,Paid,Premium
PAY018280,POL005866,C03516,2024-10-22,4949.17,Net Banking,Paid,Premium
PAY018281,POL005866,C03516,2024-12-21,4949.17,Credit Card,Paid,Premium
PAY018282,POL005866,C03516,2025-04-20,4949.17,Credit Card,Paid,Premium
PAY018283,POL005866,C03516,2025-06-19,4930.12,Cheque,Pending,Premium
PAY018284,POL005866,C03516,2025-09-17,4949.17,Credit Card,Paid,Premium
PAY018285,POL005866,C03516,2025-10-17,4949.17,Auto-Debit,Paid,Premium
PAY018286,POL005866,C03516,2025-11-16,4933.4,Cheque,Pending,Premium
PAY018287,POL005866,C03516,2025-12-16,4949.17,UPI,Paid,Premium
PAY018288,POL005867,C00714,2025-07-31,5190.25,UPI,Pending,Initial Payment
PAY018289,POL005868,C00203,2023-10-24,56440.0,Auto-Debit,Paid,Initial Payment
PAY018290,POL005869,C01376,2023-09-17,12890.0,Cheque,Paid,Initial Payment
PAY018291,POL005869,C01376,2024-09-16,12890.0,UPI,Paid,Renewal
PAY018292,POL005870,C02931,2025-04-09,1940.0,Auto-Debit,Overdue,Initial Payment
PAY018293,POL005871,C00110,2025-09-01,2575.0,Debit Card,Paid,Initial Payment
PAY018294,POL005871,C00110,2025-11-30,2575.0,Credit Card,Paid,Premium
PAY018295,POL005872,C04777,2023-11-21,7190.0,Cheque,Paid,Initial Payment
PAY018296,POL005872,C04777,2024-11-20,7190.0,Credit Card,Paid,Renewal
PAY018297,POL005873,C01138,2025-09-10,19123.27,Debit Card,Pending,Initial Payment
PAY018298,POL005874,C02451,2023-08-18,39450.0,Cheque,Paid,Initial Payment
PAY018299,POL005874,C02451,2024-08-17,39450.0,Debit Card,Paid,Renewal
PAY018300,POL005875,C01518,2024-06-17,1990.0,UPI,Paid,Initial Payment
PAY018301,POL005876,C00418,2023-07-26,55220.0,Net Banking,Paid,Initial Payment
PAY018302,POL005876,C00418,2024-07-25,55220.0,UPI,Paid,Renewal
PAY018303,POL005877,C01202,2025-04-02,3810.83,Net Banking,Paid,Initial Payment
PAY018304,POL005877,C01202,2025-05-02,3751.45,Credit Card,Failed,Premium
PAY018305,POL005877,C01202,2025-07-01,3810.83,Cheque,Paid,Premium
PAY018306,POL005877,C01202,2025-07-31,3810.83,UPI,Paid,Premium
PAY018307,POL005877,C01202,2025-08-30,3810.83,Debit Card,Paid,Premium
PAY018308,POL005877,C01202,2025-09-29,3810.83,UPI,Paid,Premium
PAY018309,POL005877,C01202,2025-10-29,3810.83,Debit Card,Paid,Premium
PAY018310,POL005877,C01202,2025-11-28,3810.83,Auto-Debit,Paid,Premium
PAY018311,POL005878,C04574,2023-09-06,38440.0,Auto-Debit,Paid,Initial Payment
PAY018312,POL005878,C04574,2023-12-06,38440.0,UPI,Paid,Premium
PAY018313,POL005878,C04574,2024-03-06,38440.0,Debit Card,Paid,Premium
PAY018314,POL005878,C04574,2025-03-05,38440.0,UPI,Paid,Premium
PAY018315,POL005879,C01675,2025-05-18,11890.0,Auto-Debit,Paid,Initial Payment
PAY018316,POL005880,C00298,2023-10-14,1315.0,UPI,Paid,Initial Payment
PAY018317,POL005880,C00298,2023-12-13,1315.0,Debit Card,Paid,Premium
PAY018318,POL005880,C00298,2024-05-11,1315.0,Net Banking,Paid,Premium
PAY018319,POL005880,C00298,2024-08-09,1315.0,UPI,Paid,Premium
PAY018320,POL005880,C00298,2024-09-08,1315.0,Cheque,Paid,Premium
PAY018321,POL005880,C00298,2024-10-08,1315.0,Net Banking,Paid,Premium
PAY018322,POL005881,C04331,2025-04-20,10920.0,Debit Card,Paid,Initial Payment
PAY018323,POL005882,C03835,2024-10-22,19070.0,Credit Card,Paid,Initial Payment
PAY018324,POL005883,C00318,2025-09-03,12000.0,Debit Card,Paid,Initial Payment
PAY018325,POL005884,C04140,2023-12-05,15747.47,Net Banking,Failed,Initial Payment
PAY018326,POL005884,C04140,2024-05-03,15785.83,Auto-Debit,Paid,Premium
PAY018327,POL005884,C04140,2024-07-02,15785.83,Net Banking,Paid,Premium
PAY018328,POL005884,C04140,2024-08-31,15785.83,UPI,Paid,Premium
PAY018329,POL005884,C04140,2024-09-30,15785.83,Credit Card,Paid,Premium
PAY018330,POL005884,C04140,2025-01-28,15785.83,Net Banking,Paid,Premium
PAY018331,POL005884,C04140,2025-02-27,15785.83,Auto-Debit,Paid,Premium
PAY018332,POL005884,C04140,2025-03-29,15785.83,Auto-Debit,Paid,Premium
PAY018333,POL005884,C04140,2025-08-26,15785.83,Credit Card,Paid,Premium
PAY018334,POL005884,C04140,2025-09-25,15785.83,UPI,Paid,Premium
PAY018335,POL005884,C04140,2025-10-25,15785.83,Auto-Debit,Paid,Premium
PAY018336,POL005884,C04140,2025-12-24,15785.83,UPI,Paid,Premium
PAY018337,POL005885,C01044,2025-06-08,15870.0,Cheque,Paid,Initial Payment
PAY018338,POL005886,C03634,2024-04-27,8980.0,Net Banking,Paid,Initial Payment
PAY018339,POL005887,C00468,2024-11-07,8300.0,Net Banking,Paid,Initial Payment
PAY018340,POL005887,C00468,2025-11-07,8300.0,Auto-Debit,Paid,Renewal
PAY018341,POL005888,C00353,2023-10-21,4500.83,Cheque,Paid,Initial Payment
PAY018342,POL005888,C00353,2023-11-20,4461.96,Credit Card,Pending,Premium
PAY018343,POL005888,C00353,2023-12-20,4500.83,Net Banking,Paid,Premium
PAY018344,POL005888,C00353,2024-01-19,4500.83,Net Banking,Paid,Premium
PAY018345,POL005888,C00353,2024-02-18,4500.83,UPI,Paid,Premium
PAY018346,POL005888,C00353,2024-03-19,4500.83,Net Banking,Paid,Premium
PAY018347,POL005888,C00353,2024-06-17,4500.83,UPI,Paid,Premium
PAY018348,POL005888,C00353,2024-11-14,4485.84,Debit Card,Pending,Premium
PAY018349,POL005888,C00353,2024-12-14,4500.83,UPI,Paid,Premium
PAY018350,POL005888,C00353,2025-01-13,4500.83,Auto-Debit,Paid,Premium
PAY018351,POL005888,C00353,2025-02-12,4500.83,Debit Card,Paid,Premium
PAY018352,POL005888,C00353,2025-03-14,4500.83,UPI,Paid,Premium
PAY018353,POL005888,C00353,2025-04-13,4500.83,Auto-Debit,Paid,Premium
PAY018354,POL005888,C00353,2025-05-13,4500.83,Auto-Debit,Paid,Premium
PAY018355,POL005888,C00353,2025-06-12,4500.83,Debit Card,Paid,Premium
PAY018356,POL005888,C00353,2025-08-11,4500.83,Debit Card,Paid,Premium
PAY018357,POL005888,C00353,2025-09-10,4500.83,Debit Card,Paid,Premium
PAY018358,POL005888,C00353,2025-11-09,4500.83,Credit Card,Paid,Premium
PAY018359,POL005889,C03128,2024-05-26,39420.0,Auto-Debit,Paid,Initial Payment
PAY018360,POL005890,C03412,2024-12-21,33020.0,Cheque,Paid,Initial Payment
PAY018361,POL005891,C02568,2025-02-16,1905.0,Credit Card,Paid,Initial Payment
PAY018362,POL005891,C02568,2025-07-16,1905.0,Cheque,Paid,Premium
PAY018363,POL005891,C02568,2025-08-15,1905.0,Net Banking,Paid,Premium
PAY018364,POL005891,C02568,2025-09-14,1905.0,Cheque,Paid,Premium
PAY018365,POL005891,C02568,2025-11-13,1905.0,Debit Card,Paid,Premium
PAY018366,POL005892,C04481,2025-09-25,6275.0,Debit Card,Paid,Initial Payment
PAY018367,POL005892,C04481,2025-12-25,6275.0,UPI,Paid,Premium
PAY018368,POL005893,C04127,2025-01-21,62550.0,Net Banking,Paid,Initial Payment
PAY018369,POL005894,C04115,2025-02-03,135945.7,Cheque,Pending,Initial Payment
PAY018370,POL005895,C02753,2023-10-29,434.02,Auto-Debit,Pending,Initial Payment
PAY018371,POL005895,C02753,2023-11-28,438.33,Cheque,Paid,Premium
PAY018372,POL005895,C02753,2024-01-27,438.33,Cheque,Paid,Premium
PAY018373,POL005895,C02753,2024-09-23,438.33,Credit Card,Paid,Premium
PAY018374,POL005895,C02753,2024-11-22,438.33,Cheque,Paid,Premium
PAY018375,POL005895,C02753,2024-12-22,438.33,Debit Card,Paid,Premium
PAY018376,POL005895,C02753,2025-03-22,429.82,Cheque,Pending,Premium
PAY018377,POL005895,C02753,2025-04-21,438.33,Credit Card,Paid,Premium
PAY018378,POL005895,C02753,2025-05-21,432.16,Debit Card,Pending,Premium
PAY018379,POL005895,C02753,2025-08-19,438.33,Auto-Debit,Paid,Premium
PAY018380,POL005895,C02753,2025-10-18,438.33,Cheque,Paid,Premium
PAY018381,POL005895,C02753,2025-11-17,438.33,Debit Card,Paid,Premium
PAY018382,POL005895,C02753,2025-12-17,438.33,Net Banking,Paid,Premium
PAY018383,POL005896,C00311,2024-11-08,2275.0,Net Banking,Paid,Initial Payment
PAY018384,POL005896,C00311,2024-12-08,2275.0,Debit Card,Paid,Premium
PAY018385,POL005896,C00311,2025-02-06,2275.0,Debit Card,Paid,Premium
PAY018386,POL005896,C00311,2025-06-06,2275.0,UPI,Paid,Premium
PAY018387,POL005896,C00311,2025-09-04,2275.0,UPI,Paid,Premium
PAY018388,POL005897,C02642,2024-05-31,112947.5,Cheque,Paid,Initial Payment
PAY018389,POL005897,C02642,2024-08-30,112947.5,UPI,Paid,Premium
PAY018390,POL005897,C02642,2025-02-28,112947.5,Debit Card,Paid,Premium
PAY018391,POL005897,C02642,2025-05-30,112947.5,Debit Card,Paid,Premium
PAY018392,POL005897,C02642,2025-08-29,112947.5,Debit Card,Paid,Premium
PAY018393,POL005897,C02642,2025-11-28,112947.5,Credit Card,Paid,Premium
PAY018394,POL005898,C02971,2023-09-02,23757.5,Net Banking,Paid,Initial Payment
PAY018395,POL005898,C02971,2024-11-30,23757.5,UPI,Paid,Premium
PAY018396,POL005898,C02971,2025-03-01,23757.5,Cheque,Paid,Premium
PAY018397,POL005899,C00756,2024-09-02,9862.5,UPI,Paid,Initial Payment
PAY018398,POL005899,C00756,2024-12-02,9862.5,Cheque,Paid,Premium
PAY018399,POL005899,C00756,2025-06-02,9862.5,Credit Card,Paid,Premium
PAY018400,POL005900,C03929,2023-02-28,7177.5,Debit Card,Paid,Initial Payment
PAY018401,POL005900,C03929,2023-07-28,7177.5,Net Banking,Paid,Premium
PAY018402,POL005900,C03929,2023-08-27,7177.5,Credit Card,Paid,Premium
PAY018403,POL005900,C03929,2023-11-25,7177.5,UPI,Paid,Premium
PAY018404,POL005900,C03929,2024-03-24,7177.5,Credit Card,Paid,Premium
PAY018405,POL005900,C03929,2024-04-23,7177.5,Auto-Debit,Paid,Premium
PAY018406,POL005900,C03929,2024-05-23,7177.5,Cheque,Paid,Premium
PAY018407,POL005900,C03929,2024-06-22,7177.5,Debit Card,Paid,Premium
PAY018408,POL005900,C03929,2024-07-22,7177.5,Debit Card,Paid,Premium
PAY018409,POL005900,C03929,2024-09-20,7177.5,Net Banking,Paid,Premium
PAY018410,POL005900,C03929,2024-11-19,7177.5,Net Banking,Paid,Premium
PAY018411,POL005900,C03929,2025-02-17,7177.5,Net Banking,Paid,Premium
PAY018412,POL005900,C03929,2025-03-19,7137.08,UPI,Pending,Premium
PAY018413,POL005900,C03929,2025-04-18,7177.5,Cheque,Paid,Premium
PAY018414,POL005900,C03929,2025-05-18,7177.5,Debit Card,Paid,Premium
PAY018415,POL005900,C03929,2025-08-16,7177.5,Net Banking,Paid,Premium
PAY018416,POL005900,C03929,2025-09-15,7177.5,Net Banking,Paid,Premium
PAY018417,POL005900,C03929,2025-10-15,7177.5,UPI,Paid,Premium
PAY018418,POL005900,C03929,2025-11-14,7177.5,Credit Card,Paid,Premium
PAY018419,POL005900,C03929,2025-12-14,7177.5,Cheque,Paid,Premium
PAY018420,POL005901,C01289,2024-06-02,20760.0,UPI,Overdue,Initial Payment
PAY018421,POL005902,C03840,2023-04-07,1333.33,Net Banking,Paid,Initial Payment
PAY018422,POL005902,C03840,2023-05-07,1333.33,Net Banking,Paid,Premium
PAY018423,POL005902,C03840,2023-06-06,1333.33,UPI,Paid,Premium
PAY018424,POL005902,C03840,2023-08-05,1333.33,Credit Card,Paid,Premium
PAY018425,POL005902,C03840,2023-09-04,1333.33,Cheque,Paid,Premium
PAY018426,POL005902,C03840,2023-10-04,1333.33,Net Banking,Paid,Premium
PAY018427,POL005902,C03840,2023-11-03,1333.33,Debit Card,Paid,Premium
PAY018428,POL005902,C03840,2023-12-03,1333.33,Auto-Debit,Paid,Premium
PAY018429,POL005902,C03840,2024-03-02,1333.33,Net Banking,Paid,Premium
PAY018430,POL005903,C04123,2024-03-16,38200.0,Net Banking,Paid,Initial Payment
PAY018431,POL005904,C01734,2025-09-27,11460.0,Credit Card,Paid,Initial Payment
PAY018432,POL005905,C01065,2024-01-05,2567.5,Net Banking,Paid,Initial Payment
PAY018433,POL005905,C01065,2024-02-04,2567.5,Debit Card,Paid,Premium
PAY018434,POL005905,C01065,2024-03-05,2567.5,Cheque,Overdue,Premium
PAY018435,POL005905,C01065,2024-04-04,2567.5,Debit Card,Paid,Premium
PAY018436,POL005905,C01065,2024-05-04,2567.5,Cheque,Paid,Premium
PAY018437,POL005905,C01065,2024-08-02,2567.5,Net Banking,Paid,Premium
PAY018438,POL005905,C01065,2024-10-01,2567.5,Cheque,Paid,Premium
PAY018439,POL005905,C01065,2024-11-30,2556.03,Cheque,Failed,Premium
PAY018440,POL005905,C01065,2024-12-30,2567.5,Net Banking,Overdue,Premium
PAY018441,POL005906,C01456,2025-07-14,191.67,UPI,Paid,Initial Payment
PAY018442,POL005906,C01456,2025-08-13,191.67,Credit Card,Paid,Premium
PAY018443,POL005906,C01456,2025-09-12,191.67,Credit Card,Paid,Premium
PAY018444,POL005906,C01456,2025-10-12,191.67,Auto-Debit,Paid,Premium
PAY018445,POL005906,C01456,2025-12-11,191.67,Credit Card,Paid,Premium
PAY018446,POL005907,C03544,2025-08-02,12670.0,Auto-Debit,Paid,Initial Payment
PAY018447,POL005908,C03695,2025-05-23,57180.0,UPI,Paid,Initial Payment
PAY018448,POL005909,C03075,2024-06-06,45750.0,Auto-Debit,Paid,Initial Payment
PAY018449,POL005909,C03075,2025-06-06,45750.0,Debit Card,Paid,Renewal
PAY018450,POL005910,C00684,2025-07-22,36060.0,UPI,Paid,Initial Payment
PAY018451,POL005911,C03246,2023-05-30,45310.0,Net Banking,Paid,Initial Payment
PAY018452,POL005912,C00911,2023-06-20,44520.0,UPI,Paid,Initial Payment
PAY018453,POL005912,C00911,2024-06-19,44520.0,Net Banking,Paid,Renewal
PAY018454,POL005913,C02019,2024-06-26,2341.67,Debit Card,Overdue,Initial Payment
PAY018455,POL005913,C02019,2024-08-25,2341.67,Auto-Debit,Paid,Premium
PAY018456,POL005913,C02019,2024-09-24,2341.67,Debit Card,Paid,Premium
PAY018457,POL005913,C02019,2024-10-24,2341.67,Net Banking,Paid,Premium
PAY018458,POL005913,C02019,2024-11-23,2341.67,Auto-Debit,Overdue,Premium
PAY018459,POL005913,C02019,2024-12-23,2341.67,Credit Card,Overdue,Premium
PAY018460,POL005914,C01032,2025-07-02,937.5,Net Banking,Paid,Initial Payment
PAY018461,POL005914,C01032,2025-12-29,937.5,Debit Card,Paid,Premium
PAY018462,POL005915,C01744,2025-06-22,60900.0,Cheque,Paid,Initial Payment
PAY018463,POL005916,C03207,2025-07-11,18120.0,Net Banking,Paid,Initial Payment
PAY018464,POL005917,C03603,2024-06-05,28180.0,Cheque,Paid,Initial Payment
PAY018465,POL005917,C03603,2025-06-05,28180.0,Net Banking,Paid,Renewal
PAY018466,POL005918,C02541,2025-01-06,18780.0,Net Banking,Paid,Initial Payment
PAY018467,POL005919,C03295,2023-04-19,107180.0,Debit Card,Paid,Initial Payment
PAY018468,POL005919,C03295,2024-04-18,107180.0,Debit Card,Paid,Renewal
PAY018469,POL005919,C03295,2025-04-18,107180.0,Net Banking,Paid,Renewal
PAY018470,POL005920,C03401,2024-08-31,1666.67,Net Banking,Paid,Initial Payment
PAY018471,POL005920,C03401,2024-10-30,1666.67,Auto-Debit,Paid,Premium
PAY018472,POL005920,C03401,2024-11-29,1666.67,Net Banking,Paid,Premium
PAY018473,POL005920,C03401,2025-01-28,1666.67,UPI,Paid,Premium
PAY018474,POL005920,C03401,2025-02-27,1666.67,Cheque,Paid,Premium
PAY018475,POL005920,C03401,2025-03-29,1666.67,UPI,Paid,Premium
PAY018476,POL005920,C03401,2025-06-27,1666.67,Credit Card,Paid,Premium
PAY018477,POL005920,C03401,2025-07-27,1666.67,Cheque,Paid,Premium
PAY018478,POL005920,C03401,2025-08-26,1666.67,Credit Card,Paid,Premium
PAY018479,POL005921,C00435,2025-03-22,17380.0,UPI,Overdue,Initial Payment
PAY018480,POL005922,C02855,2025-03-29,940.0,Debit Card,Paid,Initial Payment
PAY018481,POL005922,C02855,2025-04-28,940.0,Credit Card,Paid,Premium
PAY018482,POL005922,C02855,2025-07-27,940.0,Credit Card,Paid,Premium
PAY018483,POL005922,C02855,2025-11-24,940.0,Auto-Debit,Paid,Premium
PAY018484,POL005923,C01858,2023-01-26,13185.0,Credit Card,Paid,Initial Payment
PAY018485,POL005923,C01858,2023-07-27,13185.0,Debit Card,Paid,Premium
PAY018486,POL005923,C01858,2023-10-26,13185.0,Auto-Debit,Paid,Premium
PAY018487,POL005923,C01858,2024-01-25,13185.0,Debit Card,Overdue,Premium
PAY018488,POL005923,C01858,2024-04-25,13007.37,Cheque,Failed,Premium
PAY018489,POL005924,C03279,2023-08-14,2220.0,Net Banking,Paid,Initial Payment
PAY018490,POL005925,C02731,2023-07-25,27560.0,Credit Card,Paid,Initial Payment
PAY018491,POL005925,C02731,2024-07-24,27560.0,Credit Card,Paid,Renewal
PAY018492,POL005926,C01078,2023-02-19,25100.0,Credit Card,Overdue,Initial Payment
PAY018493,POL005927,C00836,2024-08-09,13800.33,Cheque,Failed,Initial Payment
PAY018494,POL005928,C01050,2024-01-08,9660.0,Cheque,Paid,Initial Payment
PAY018495,POL005928,C01050,2025-01-07,9660.0,Credit Card,Paid,Renewal
PAY018496,POL005929,C03393,2024-10-02,1629.17,Auto-Debit,Paid,Initial Payment
PAY018497,POL005929,C03393,2024-12-01,1629.17,UPI,Paid,Premium
PAY018498,POL005929,C03393,2024-12-31,1629.17,Credit Card,Paid,Premium
PAY018499,POL005929,C03393,2025-01-30,1629.17,Cheque,Paid,Premium
PAY018500,POL005929,C03393,2025-03-01,1629.17,Credit Card,Paid,Premium
PAY018501,POL005929,C03393,2025-04-30,1629.17,Auto-Debit,Paid,Premium
PAY018502,POL005929,C03393,2025-05-30,1629.17,Cheque,Paid,Premium
PAY018503,POL005929,C03393,2025-07-29,1629.17,Credit Card,Paid,Premium
PAY018504,POL005930,C03501,2023-05-03,61140.0,UPI,Paid,Initial Payment
PAY018505,POL005931,C00032,2023-03-29,7550.0,UPI,Paid,Initial Payment
PAY018506,POL005932,C00158,2025-08-10,16882.5,Credit Card,Paid,Initial Payment
PAY018507,POL005933,C01715,2025-08-23,9010.0,Net Banking,Paid,Initial Payment
PAY018508,POL005934,C02849,2023-10-02,9650.0,Auto-Debit,Paid,Initial Payment
PAY018509,POL005934,C02849,2024-10-01,9650.0,Credit Card,Paid,Renewal
PAY018510,POL005935,C04375,2024-08-23,5220.0,Auto-Debit,Paid,Initial Payment
PAY018511,POL005935,C04375,2024-09-22,5220.0,UPI,Paid,Premium
PAY018512,POL005935,C04375,2025-01-20,5220.0,Credit Card,Paid,Premium
